course_id,title,headline,category,course_level,published_date,last_updated,course_price,course_language,total_lectures,content_duration,closed_caption,practice_tests,instructors,num_subscribers,num_reviews,rating,url,is_translated,translated_language
2498428,Complete Udemy Instructor Mastermind [Unofficial Course],"How to create Courses for Udemy, Optimize them for Search, & Rank them for long term Passive Income [Unofficial Course]",business,All Levels,2021-12-16 16:15:54,2023-05-27 01:54:38,$ 111 USD,en,220,21 total hours,True,0,['Bryan Guerra'],4664,21,4.756651,https://img-c.edtech.com/course/480x270/2498428_a7bb_2.jpg,Yes,"['de', 'hi', 'ru']"
3894870,Cakewalk : A Complete Guide - Go From Beginner to Advance,Cakewalk (Previously Sonar) is a powerful free DAW. Learn more today!,music,Beginner Level,2020-09-14 23:26:25,2022-06-21 08:55:34,$ 191 USD,en,25,2 total hours,True,0,['Vishal Vira'],128,30,4.0572386,https://img-c.edtech.com/course/480x270/3894870_0d9c_2.jpg,YES,"['pt', 'fr', 'zh']"
3356756,Protocolo de Bioseguridad en el Trabajo Covid-19,En este curso aprenderás cuales son las medidas de Bioseguridad que se deben implementar en las empresas.,health_fitness,All Levels,2020-05-08 01:33:11,2023-05-07 10:21:33,$ 130 USD,es,14,1.5 total hours,True,0,['Edward Rios'],253,8,4.606797,https://img-c.edtech.com/course/480x270/3356756_eb96_3.jpg,No,
1614076,Cisco CCENT Packet Tracer Ultimate labs: ICND1 Exam prep lab,Are you ready for the CCNA exam? You sure? Check your knowledge with our ICND1 Exam Prep Labs. Make sure you know topics,software,Beginner Level,2020-05-11 01:55:40,2022-09-08 10:11:10,$ 210 USD,en,117,14 total hours,True,0,"['David Bombal', 'Experts with David Bombal']",2413,580,4.295348,https://img-c.edtech.com/course/480x270/1614076_5fcc_9.jpg,NO,
4051974,ESP32: A Beginner's Guide to IoT and Electronics,Your Go-To Guide to learn everything there is about the ESP32,teaching,Beginner Level,2021-05-18 02:40:07,2022-01-28 23:11:05,$ 134 USD,en,98,8 total hours,True,0,"['Paresh K V', 'Sai Aravind CH', 'Suraj Prasad']",359,28,4.208582,https://img-c.edtech.com/course/480x270/4051974_416f_2.jpg,True,"['es', 'ja', 'ru']"
3791188,AP CALCULUS AB,AP Calculus Easy,teaching,All Levels,2020-01-20 12:12:18,2023-08-23 16:55:35,$ 154 USD,de,29,5 total hours,True,0,['Amit Tripathi'],2,0,0.0,https://img-c.edtech.com/course/480x270/3791188_1eba.jpg,No,
1189760,Learn ZBrush with this Beginners Compendium Online Course,Complete Beginners Guide to all Major Features of Pixelogics Zbrush,design,Beginner Level,2021-06-29 12:01:35,2023-01-31 14:26:17,$ 181 USD,en,36,5 total hours,True,0,['UK Online Training Centre'],1065,235,4.8814487,https://img-c.edtech.com/course/480x270/1189760_d564.jpg,YES,['es']
3348690,"Blockchain, Bitcoin & Co. für Anfänger",Starte 2021 durch und lerne wie eine Blockchain funktioniert und weshalb Bitcoin die Welt revolutionieren wird!,finance,Beginner Level,2021-08-01 20:53:17,2022-02-28 09:53:37,$ 105 USD,de,13,3.5 total hours,False,0,['Markus Bender'],30,4,3.7191556,https://img-c.edtech.com/course/480x270/3348690_74eb_2.jpg,False,
48583,Smart B2B Content Marketing: The Winning White Paper Formula,"Discover how to increase the number and quality of your leads, while persuading high-value prospects to take action!",marketting,Intermediate Level,2021-06-12 08:34:58,2023-09-02 19:22:43,$ 175 USD,en,19,1.5 total hours,True,0,['Chris Crompton'],162,13,3.1256626,https://img-c.edtech.com/course/480x270/48583_cb48_4.jpg,No,
3651998,Female Psychology: Understand YOURSELF and women AROUND YOU,"The basics of female psychology to find your path to happiness and success using Alpha, Beta, Gamma, Omega, Delta, Sigma",personal_development,Beginner Level,2021-03-07 07:52:12,2023-05-02 08:06:41,$ 295 USD,en,17,38 total mins,True,0,['Luminita Florea'],1347,28,4.1969137,https://img-b.edtech.com/course/480x270/3651998_2865_3.jpg?secure=vIKSebaKe9qGKx5S1D-uiw%3D%3D%2C1646825550,False,
1723900,Android App Development using Kotlin,Develop Android apps in Kotlin and publish it to Play Store,development,Beginner Level,2020-08-05 12:05:37,2023-08-09 04:31:00,$ 290 USD,nl,27,3.5 total hours,True,0,['Smartherd Developers'],19676,656,4.1044335,https://img-c.edtech.com/course/480x270/1723900_60a9_2.jpg,True,"['en', 'hi']"
2312542,"Fractions, Exponents and Square Roots","Learn all important property about fractions, exponents and square roots",teaching,Beginner Level,2021-05-30 05:27:09,2023-10-03 15:07:12,$ 284 USD,en,34,1 total hour,True,0,['Loïc Bonfanti'],1141,6,4.0708895,https://img-b.edtech.com/course/480x270/2312542_e78e_4.jpg?secure=XC1UwsS49-VuakSGbNKG2g%3D%3D%2C1646831174,No,
3181236,Svelte.js 3 and Sapper Projects,"Build powerful, reactive, great-looking UI web experiences with this front-end compiler and its framework.",development,Intermediate Level,2020-09-04 03:38:20,2023-09-16 06:22:59,$ 203 USD,nl,33,5.5 total hours,True,0,['Packt Publishing'],168,23,4.192563,https://img-c.edtech.com/course/480x270/3181236_6910_2.jpg,Ys,"['en', 'hi']"
376498,PowerPoint for Mac - Learn To Give Presentations,This Microsoft PowerPoint class will make you a master of Microsoft PowerPoint & Increase Your Presentation Skills,productivity,All Levels,2021-07-20 18:39:34,2022-04-06 12:31:05,$ 133 USD,en,64,3.5 total hours,True,0,['Todd McLeod'],793,97,4.428174,https://img-c.edtech.com/course/480x270/376498_3896.jpg,Yes,"['hi', 'ru']"
2190020,Getting Started with Canva - Canva for Beginners,"Get started with this beginners guide to using Canva for graphic design, social media, infographics & much more!",design,Beginner Level,2021-02-15 14:25:09,2022-02-23 18:16:05,$ 237 USD,en,15,1 total hour,True,0,['David Woutersen'],35,6,3.3343477,https://img-b.edtech.com/course/480x270/2190020_c845.jpg?secure=7joBLqqw1Bw5OUhpIwwNmQ%3D%3D%2C1646826557,Ys,"['es', 'ru']"
1435230,Python Automation Course : Automate Mundane tasks in Python,"openpyxl pypdf2, Web scraping, selenium, Beautifulsoup, regular expression, send email, GUI automate , Python Automation",development,All Levels,2021-09-21 21:41:51,2022-01-05 03:06:22,$ 213 USD,en,186,21 total hours,True,0,['Ankit Mistry'],5120,124,4.239103,https://img-c.edtech.com/course/480x270/1435230_76b8_6.jpg,No,
3736648,Online Authentic and Effective Communication (2022),"Become an Effective Communicator And Find Your Authentic Self, Learn How to Succeed with Effective Communication Skills",business,All Levels,2020-06-15 03:34:02,2022-04-08 19:01:42,$ 214 USD,en,40,2 total hours,True,0,['Hassan Ghiassi'],23,4,4.3278875,https://img-b.edtech.com/course/480x270/3736648_041e.jpg?secure=Q0Tz0rBCudxxD8hnd-xqWw%3D%3D%2C1646823419,YEs,"['pt', 'ja']"
3599628,Learn Advanced Level Programming in Python,Make Advanced Level Applications using Advanced Level Concepts of Python,development,Expert Level,2020-07-02 01:35:36,2023-04-17 19:18:36,$ 158 USD,en,79,22 total hours,True,0,['Team Python'],373,54,3.9722223,https://img-b.edtech.com/course/480x270/3599628_4d6e.jpg?secure=r1bb13xuNHUyxfhK2Wq_3Q%3D%3D%2C1646822708,No,
2358152,Basics of Cost Accounting in Tamil,தமிழ் மொழியில் Cost Accounting அடிப்படைகள்,finance,Beginner Level,2021-07-19 20:14:32,2023-01-16 04:14:35,$ 217 USD,en,28,2 total hours,False,0,"['Raja Natarajan, B.Com., PGDBA, FCA']",6,1,5.0,https://img-c.edtech.com/course/480x270/2358152_ed90_4.jpg,True,"['ja', 'de', 'fr']"
965306,Forex: What's a Trend and When it is Strong and Reliable,Recognize When a Trend is Strong and When it is Not. Improve Your Performance and Prevent Up to 30% of Losses.,finance,Beginner Level,2020-04-05 00:11:46,2023-03-02 07:19:51,$ 192 USD,en,30,2 total hours,True,0,['Danilo Farina'],5716,118,4.0493107,https://img-c.edtech.com/course/480x270/965306_bcd2.jpg,YEs,"['pt', 'zh', 'fr']"
2788588,How To Manage Anxiety & Panic Attacks Successfully,"Managing Anxiety, Panic Attacks, Stress Management Successfully",health_fitness,All Levels,2021-12-24 22:28:56,2023-05-07 03:27:56,$ 291 USD,en,8,33 total mins,True,0,"['Dustin DeMoss, M.S.']",2434,38,4.1671605,https://img-c.edtech.com/course/480x270/2788588_a492.jpg,YES,"['pt', 'ja']"
3336162,Sıfırdan İleri Seviyeye Siemens NX Kursu (150+ Uygulama),"1500+ Öğrenci, Yüzlerce Örnek Bir Arada (Not: Her Gün Güncellenmektedir.)",design,All Levels,2020-12-30 11:01:16,2022-08-11 23:05:04,$ 124 USD,tr,321,46.5 total hours,False,0,"['Şükrü Yusuf Kaya', 'BENEFICIAL ACADEMY']",2163,126,4.166967,https://img-c.edtech.com/course/480x270/3336162_23c2_2.jpg,YES,"['en', 'hi']"
2823701,Learn Forex Breakout Trades that happen Over & Over again!,"Let me prove it to you in this simple, short 7 video series!",finance,Intermediate Level,2021-11-14 15:02:40,2022-04-27 20:11:52,$ 296 USD,en,8,35 total mins,True,0,['Corey Bricker'],2759,57,4.1432233,https://img-c.edtech.com/course/480x270/2823701_d971_2.jpg,True,"['pt', 'zh']"
3244556,Discover How To Setup Facebook Ads that Get Results,"10 Part, Step By Step Video Course on Creating Facebook Ads",marketting,Beginner Level,2021-10-19 10:41:43,2022-05-13 15:23:09,$ 191 USD,en,10,1 total hour,True,0,['Arifullah Meer Mohamed'],1202,22,4.155544,https://img-c.edtech.com/course/480x270/3244556_b8b9_3.jpg,Ys,"['es', 'de', 'ru']"
3152552,How to become creative innovator,"What's the difference between creating, innovating and inventing? Can you combine them into success?",personal_development,All Levels,2021-08-08 09:24:13,2023-08-24 01:37:45,$ 168 USD,en,33,1 total hour,True,0,['Jouni Ruotanen'],1836,5,3.5636053,https://img-c.edtech.com/course/480x270/3152552_1818.jpg,NO,
2889584,Dell Boomi AtomSphere - IPaaS Beginner Training,Master the fundamentals of Dell Boomi AtomSphere,development,Beginner Level,2021-09-26 10:31:10,2022-10-01 07:07:22,$ 246 USD,de,24,5.5 total hours,True,0,['Saad Qureshi'],854,163,3.7628617,https://img-c.edtech.com/course/480x270/2889584_4ad2_2.jpg,NO,
2770804,Advertise on Facebook and Instagram like a pro,Learn how to create and run Facebook Ads,marketting,Beginner Level,2021-11-26 17:55:03,2022-12-08 12:39:30,$ 185 USD,en,23,2 total hours,True,0,['Lukas Krejca'],10,4,4.7667265,https://img-b.edtech.com/course/480x270/2770804_a337.jpg?secure=15CyFeXmznJuNhBcsB4hfw%3D%3D%2C1646828176,False,
3057100,Intro to Quantitative Financial Modeling in Excel,Learn how to build financial models in Excel and VBA for different financial topics,finance,Intermediate Level,2020-01-20 10:32:48,2022-01-29 23:14:14,$ 112 USD,it,12,2 total hours,True,0,['FM x FM'],5228,124,4.448384,https://img-b.edtech.com/course/480x270/3057100_eee5.jpg?secure=slSrjPlMZCbKvT2wne_vkw%3D%3D%2C1646823504,False,
48935,Rebreather Explorer,"Techniques & Procedures for efficiently take advantage from available Rebreather Technology (PSCR, CCR, APSCR, DECO-RB)",health_fitness,All Levels,2020-02-04 04:57:59,2023-04-23 07:21:57,$ 213 USD,en,34,2.5 total hours,True,0,['(International Diving'],18,4,4.146711,https://img-c.edtech.com/course/480x270/48935_1d48_6.jpg,YEs,"['ja', 'zh', 'fr']"
1541424,Learning PowerShell 6,Enhance your skills with PowerShell 6 to administer and automate your systems effectively,development,Intermediate Level,2020-03-04 23:16:20,2023-07-31 15:07:51,$ 259 USD,en,31,2.5 total hours,True,0,['Packt Publishing'],153,20,3.986688,https://img-c.edtech.com/course/480x270/1541424_7cea_2.jpg,Yes,"['pt', 'zh']"
2814803,Complete Online Marketing & Advertising Course,Learn Step-By-Step The RIGHT Way To Do Online Marketing & Advertising!,marketting,Beginner Level,2021-04-20 18:53:24,2023-09-02 10:20:09,$ 215 USD,en,29,2.5 total hours,True,0,"['Prof. Paul Cline, Ed.D', 'Sandor Kiss']",46273,247,3.699671,https://img-c.edtech.com/course/480x270/2814803_ad73.jpg,YES,"['ja', 'zh', 'ru']"
2087424,Advanced Still Life Painting: Paint Your Own Expressive Art,Learn the art of painting loose through design and composition.,lifestyle,Intermediate Level,2020-06-24 06:55:50,2022-03-31 03:37:55,$ 226 USD,en,17,2 total hours,True,0,['Robert Joyner'],2326,42,4.608148,https://img-b.edtech.com/course/480x270/2087424_9fe0.jpg?secure=X_6Zl8ojFA8J2BTY3odarw%3D%3D%2C1646828961,YEs,"['de', 'fr']"
2353460,Tabla for Beginners - Part 3,"Learn Zaptaal and Ektaal, along with compositions like Tukada, Mukhada and Tihaai in Teentaal to accompany in songs",music,Beginner Level,2020-04-28 05:30:16,2022-04-27 12:12:20,$ 130 USD,no,15,1 total hour,False,0,['Tabla Tutor'],86,7,4.5983114,https://img-c.edtech.com/course/480x270/2353460_930c_4.jpg,Yes,"['en', 'hi']"
3354886,０から始めるAdobe Premiere Proを使った動画編集コース,人気の動画編集ソフトのAdobe Premiere Proを使えるようになれば、思い通りの動画編集を簡単に行うことができるようになります。アニメーション演出からカラー編集など多彩な表現を動画映像として作り上げる事が出来るようになります。,photography,Beginner Level,2021-10-12 02:15:09,2022-12-08 12:01:23,$ 206 USD,de,17,2 total hours,False,0,['MomA 株式会社'],16,2,5.0,https://img-c.edtech.com/course/480x270/3354886_ba5a.jpg,Ys,"['en', 'hi']"
3970108,ETAP Power System Protection Analysis,The Complete Protection Analysis Course in ETAP Software For Electrical Engineers,software,All Levels,2020-04-05 10:09:19,2022-08-04 16:42:02,$ 200 USD,en,14,3 total hours,False,0,['Elektrik Power Academy'],187,35,3.8045135,https://img-c.edtech.com/course/480x270/3970108_a769_4.jpg,Yes,"['es', 'de', 'zh']"
4247622,Bienestar corporal: Yoga y Meditación,Herramientas para una vida saludable,health_fitness,All Levels,2021-01-03 20:02:51,2022-08-09 05:35:59,$ 166 USD,es,6,1 total hour,True,0,['Jade Valentina Gómez Sóñora'],240,2,5.0,https://img-c.edtech.com/course/480x270/4247622_fa1f_2.jpg,YEs,"['en', 'hi']"
1331420,Maya: Criando Rigging com HumanIK.,Aprenda a criar Rigging com Maya e HumanIK.,design,Intermediate Level,2021-10-11 15:44:30,2023-05-14 00:39:35,$ 195 USD,tl,8,1 total hour,True,0,"[""Luiz Henrique D'Almeida""]",155,40,4.128421,https://img-c.edtech.com/course/480x270/1331420_4533_3.jpg,True,"['en', 'hi']"
3223575,Simufact Forming ile Metal Şekillendirme Analizlerine Giriş,Metal Şekillendirme Operasyonları Simülasyonlarına Simufact Forming ile başlangıç yapmak için eğitimde yerinizi alın!,design,Beginner Level,2021-11-08 03:13:35,2023-06-25 13:36:55,$ 259 USD,tr,29,3.5 total hours,False,0,['Engineering Academy'],174,26,4.5931664,https://img-c.edtech.com/course/480x270/3223575_9ca3.jpg,YES,"['en', 'hi']"
4433728,Stock Market Investment and Trading: For Absolute Beginners,Comprehensive course on Stockmarket for beginners. A conceptual educational course suitable for people across the Globe,finance,Beginner Level,2020-04-28 05:02:40,2023-09-26 08:29:38,$ 120 USD,no,56,8.5 total hours,True,0,"['Col (Dr) Shabbar Shahid. M-Tech, MBA(Fin), CE, FIE(I), PhD']",236,56,4.6382565,https://img-c.edtech.com/course/480x270/4433728_f836.jpg,NO,
1633212,Chess Openings: Master the King's Indian Attack,Attack the King in Every Game!,lifestyle,All Levels,2020-11-07 13:26:24,2023-03-04 23:16:16,$ 172 USD,en,13,2 total hours,True,0,['Greg Vanderford'],121,25,3.9767444,https://img-c.edtech.com/course/480x270/1633212_0a66_2.jpg,Yes,"['de', 'zh']"
4333758,CFA L1 2022 科目六 固定收益,債券市場介紹、債券的發行及定價、債券風險分析、資產證券化,finance,Beginner Level,2021-06-22 05:14:11,2022-03-21 11:18:34,$ 266 USD,ko,11,7.5 total hours,False,0,['Beginnerscash Ltd. Co.'],4,0,0.0,https://img-c.edtech.com/course/480x270/4333758_c9be_2.jpg,NO,
2211198,SQL Server Tutorial,Learn SQL and Database Core Concepts !,development,All Levels,2021-09-28 00:14:00,2023-07-11 03:14:31,$ 235 USD,en,44,6 total hours,True,0,['Alper ÇELİK'],4472,33,4.6028543,https://img-c.edtech.com/course/480x270/2211198_f721_2.jpg,YEs,"['de', 'ru']"
4012786,Learn How to Use Tremolo on a Mandolin,A friendly approach for beginners and improvers making tunes with tremolo more accessible!,music,Beginner Level,2020-05-27 21:24:33,2023-11-10 18:06:25,$ 213 USD,en,9,1 total hour,True,0,['Roseanna Ball'],11,1,5.0,https://img-c.edtech.com/course/480x270/4012786_5337.jpg,YEs,"['ja', 'de', 'fr']"
2376324,"Hands-On Writing: Tips, Tools, and Real Content Examples",Using web writing to take your business to Google's first page in 2019 and increase your sales - NO EXPERIENCE REQUIRED!,marketting,All Levels,2021-11-13 17:04:46,2023-04-25 16:09:36,$ 178 USD,en,34,3.5 total hours,True,0,['Alexandra Cote'],147,41,3.9410274,https://img-c.edtech.com/course/480x270/2376324_6119_7.jpg,NO,
3593662,Spine初心者卒業カリキュラム：SDキャラクターからスチルアニメーションの制作まで,Spine未経験の人でも分かりやすく、基本操作からアニメーション制作方法まで学べます。SDキャラクターの素材を練習用に用意しておりますので、手を動かして実践しながら学んでいくことができます。,design,Beginner Level,2021-02-24 06:00:54,2023-05-02 04:57:51,$ 197 USD,ja,24,3 total hours,False,0,['株式会社 エクスデザイン'],190,31,4.000353,https://img-c.edtech.com/course/480x270/3593662_b968_4.jpg,Yes,"['en', 'hi']"
379464,"SQL Learn SQL 101, 202 and 303 all in 1 Course. 10X Learning",Microsoft SQL is one of the most used enterprise databases.  In this course I break down how to become a database expert,development,All Levels,2021-07-01 17:29:12,2023-12-30 07:17:34,$ 299 USD,en,24,2 total hours,True,0,['Rico Rodriguez'],2600,48,4.5605645,https://img-c.edtech.com/course/480x270/379464_2e70_5.jpg,False,
673508,Amazon PPC Product Ads: Grow Your Private Label FBA Products,How create robust Amazon PPC product ads and sponsored campaigns to generate immediate traffic to your Amazon listings.,marketting,All Levels,2021-08-02 06:24:38,2022-11-05 09:30:08,$ 238 USD,en,14,2 total hours,True,0,['Croxton MBA'],1765,346,3.4143817,https://img-c.edtech.com/course/480x270/673508_c16c_3.jpg,YEs,"['fr', 'ru']"
3309324,INTERVIEW SKILLS Interview better than the other candidates!,"ACE job interviews! Interview skills? At your next job interview, do this & you’ll stand way above the other candidates.",business,All Levels,2020-11-24 05:34:10,2023-03-04 12:22:27,$ 170 USD,en,13,1 total hour,True,0,['Andy Edwards'],123,23,4.8239436,https://img-c.edtech.com/course/480x270/3309324_91f2_2.jpg,YEs,"['ja', 'zh', 'ru']"
3130008,Learn Payroll Administration Basics on Excel - Short Course,User-friendly Payroll Administration Excel spreadsheets,finance,Beginner Level,2020-01-14 11:20:22,2022-10-24 09:14:18,$ 147 USD,en,7,32 total mins,True,0,['Michelle van Wyk'],59,16,4.1868362,https://img-c.edtech.com/course/480x270/3130008_c701_4.jpg,NO,
